,_id,iterationName,gameid,time,assignmentId,leftTarget,rightTarget,trialNum,turnNum,repNum,content,timeElapsedInTurn,timeElapsedInTrial,eventType,practice
80,5efa1bedce2f7f58fcd0af6a,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449453845.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,L,10.0,2,3,blue 2 from left on red,17293,49346,chatMessage,False
81,5efa1c15ce2f7f58fcd0af6c,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449493517.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,L,10.0,4,3,blue next to blue,6030,89007,chatMessage,False
82,5efa1c27ce2f7f58fcd0af6f,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449511924.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,L,10.0,6,3,blue 2 from right,11091,107423,chatMessage,False
83,5efa1c3cce2f7f58fcd0af71,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449532529.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,L,10.0,8,3,blue next to blue,7577,128028,chatMessage,False
84,5efa1c57ce2f7f58fcd0af73,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449559190.0,32EYX73OY49GNJOD0YLK3713SIRRUM,Pi,L,10.0,10,3,"form ""L"" with final two reds",18177,154688,chatMessage,False
85,5efa1c98ce2f7f58fcd0af77,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449624555.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,11.0,0,3,blue 2 from left,28563,28563,chatMessage,False
86,5efa1cb1ce2f7f58fcd0af79,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449649493.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,11.0,2,3,red 3 from right,10737,53494,chatMessage,False
87,5efa1cdfce2f7f58fcd0af7b,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449695182.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,11.0,4,3,I messed up~~~  red on blue 3 form left,29513,99188,chatMessage,False
88,5efa1cf4ce2f7f58fcd0af7d,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449716847.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,11.0,6,3,red on red,4971,120846,chatMessage,False
89,5efa1d05ce2f7f58fcd0af7f,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449733544.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,11.0,8,3,blue on red hanging over right,11388,137546,chatMessage,False
90,5efa1d22ce2f7f58fcd0af81,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449762126.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,11.0,10,3,blue  4 from right,16026,166125,chatMessage,False
91,5efa1d40ce2f7f58fcd0af83,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449792469.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,11.0,12,3,red 5 from right on blue,16442,196475,chatMessage,False
92,5efa1d56ce2f7f58fcd0af85,pilot2,3086-e9f8b532-4969-4703-852e-f6f029d281e2,1593449814192.0,32EYX73OY49GNJOD0YLK3713SIRRUM,C,L,11.0,14,3,red on red,5881,218197,chatMessage,False
0,5ef91584ce2f7f58fcd0aa8c,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593382276498.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,horizontal,vertical,,0,practice,place one block on A3 and one block on A4~~~ Place a block on A9 and B9,172970,172970,chatMessage,True
1,5ef915f0ce2f7f58fcd0aa96,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593382384267.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,horizontal,vertical,,0,practice,put one block on a3 and one on a4 then a block on a9 and one on b9,48693,48693,chatMessage,True
2,5ef91635ce2f7f58fcd0aa9f,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593382453770.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,L,C,0.0,0,0,"put block on a2, b2, b3, b4, b5, a1, ",41406,41406,chatMessage,False
3,5ef91681ce2f7f58fcd0aaac,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593382529498.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,L,C,0.0,2,0,block on a9~~~ a10,30093,117132,chatMessage,False
4,5ef916c3ce2f7f58fcd0aab4,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593382595770.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,L,C,0.0,4,0,"block on a9, a10, b9, 39, d9, e9, f9, f10",40874,183409,chatMessage,False
5,5ef91746ce2f7f58fcd0aacc,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593382726408.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,L,Pi,1.0,0,0,"a2, b2, c2, d2, e2 a3, a4, a5",34693,34693,chatMessage,False
6,5ef917a2ce2f7f58fcd0aadb,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593382818518.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,L,Pi,1.0,2,0,a8 b8 c8 c9,33140,126772,chatMessage,False
7,5ef917dbce2f7f58fcd0aae8,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593382875146.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,L,Pi,1.0,4,0,a11 b11 c11 ,32839,183436,chatMessage,False
8,5ef91812ce2f7f58fcd0aaf5,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593382930961.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,Pi,2.0,0,0,a1 b1 c1 d1 e1,30946,30946,chatMessage,False
9,5ef91840ce2f7f58fcd0aafa,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593382976532.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,Pi,2.0,2,0,a1 a3 b1,29250,76516,chatMessage,False
10,5ef9187dce2f7f58fcd0ab07,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383037208.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,Pi,2.0,4,0,a8 b8 c8 ,30906,137191,chatMessage,False
11,5ef918aace2f7f58fcd0ab0b,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383082633.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,Pi,2.0,6,0,a11 b11 c11 c10,30298,182621,chatMessage,False
12,5ef918e4ce2f7f58fcd0ab17,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383140165.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,L,3.0,0,1,"a3 a4
",34888,34888,chatMessage,False
13,5ef9190fce2f7f58fcd0ab1b,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383183397.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,L,3.0,2,1,b3 c3 d3 e3 f3 ,35367,78119,chatMessage,False
14,5ef9193cce2f7f58fcd0ab27,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383228804.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,L,3.0,4,1,a8 a9 a10 a11 ,28422,123527,chatMessage,False
15,5ef91976ce2f7f58fcd0ab2c,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383286729.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,L,3.0,6,1,b8 c8 d8 e8,25713,181452,chatMessage,False
16,5ef919abce2f7f58fcd0ab30,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383339820.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,C,4.0,0,1,a2 b2 c2 c3 c4,31039,31039,chatMessage,False
17,5ef919e0ce2f7f58fcd0ab34,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383392722.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,C,4.0,2,1,a5 b5 c5 c4,30444,83942,chatMessage,False
18,5ef91a16ce2f7f58fcd0ab37,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383446750.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,C,4.0,4,1,c4 c5,20170,137972,chatMessage,False
19,5ef91a4ace2f7f58fcd0ab3a,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383498757.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,C,4.0,6,1,a9 a10 b9 c9 d9,30698,189975,chatMessage,False
20,5ef91a82ce2f7f58fcd0ab3f,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383554335.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,L,5.0,0,1,a2 b2 c2 c3 c4,28270,28270,chatMessage,False
21,5ef91abbce2f7f58fcd0ab43,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383611971.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,L,5.0,2,1,a5 b5 c5 a is horizontal,32493,85908,chatMessage,False
22,5ef91af2ce2f7f58fcd0ab46,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383666023.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,L,5.0,4,1,a8 b8 c8 d8 e8,18663,139963,chatMessage,False
23,5ef91b22ce2f7f58fcd0ab4b,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383714576.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,L,Pi,6.0,0,2,good a2 b2 b3 ,28049,28049,chatMessage,False
24,5ef91b4ece2f7f58fcd0ab4e,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383758451.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,L,Pi,6.0,2,2,good a3 a4 a5,14725,71930,chatMessage,False
25,5ef91b7cce2f7f58fcd0ab51,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383804215.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,L,Pi,6.0,4,2,a8 b8 c8 a is horizontal,30051,117696,chatMessage,False
26,5ef91ba1ce2f7f58fcd0ab54,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383841565.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,L,Pi,6.0,6,2,good a11 b11 c11,22377,155048,chatMessage,False
27,5ef91bd2ce2f7f58fcd0ab58,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383890828.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,Pi,7.0,0,2,a1 a2 a is horizontal ,25881,25881,chatMessage,False
28,5ef91bf6ce2f7f58fcd0ab5a,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383926725.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,Pi,7.0,2,2,"I lied, it's a3 a 4 instead ",14110,61781,chatMessage,False
29,5ef91c1ece2f7f58fcd0ab5c,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593383966267.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,Pi,7.0,4,2,good b3 c3 d3 d4 d5 ,28830,101321,chatMessage,False
30,5ef91c60ce2f7f58fcd0ab5f,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384032126.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,Pi,7.0,6,2,f4 f3 e3,22959,167185,chatMessage,False
31,5ef91c87ce2f7f58fcd0ab62,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384071008.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,Pi,7.0,8,2,good a8 b8 c8 ,17840,206067,chatMessage,False
32,5ef91cc0ce2f7f58fcd0ab66,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384128522.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,L,C,8.0,0,2,ok good a2 up to e,38217,38217,chatMessage,False
33,5ef91cddce2f7f58fcd0ab6a,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384157159.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,L,C,8.0,2,2,ok good a3 to a 5,16881,66848,chatMessage,False
34,5ef91d02ce2f7f58fcd0ab6d,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384194448.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,L,C,8.0,4,2,good a9 a10 ,19650,104142,chatMessage,False
35,5ef91d35ce2f7f58fcd0ab70,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384245489.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,L,C,8.0,6,2,a8 up to f8,29955,155185,chatMessage,False
36,5ef91d5dce2f7f58fcd0ab73,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384285973.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,C,9.0,0,3, a2 b2 c2,28398,28398,chatMessage,False
37,5ef91d82ce2f7f58fcd0ab76,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384322150.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,C,9.0,2,3,c3 c4 c5 c6,22374,64556,chatMessage,False
38,5ef91db7ce2f7f58fcd0ab79,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384375061.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,C,9.0,4,3,a5 b5 c5,11806,117489,chatMessage,False
39,5ef91de7ce2f7f58fcd0ab7c,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384423686.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,C,9.0,6,3,a9 a10 b9 ,17269,166116,chatMessage,False
40,5ef91e16ce2f7f58fcd0ab80,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384470111.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,L,10.0,0,3,a2 b2 c2,13698,13698,chatMessage,False
41,5ef91e40ce2f7f58fcd0ab83,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384512728.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,L,10.0,2,3,good c3 c4 c5,17277,56313,chatMessage,False
42,5ef91e75ce2f7f58fcd0ab86,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384565055.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,L,10.0,4,3,a5 b5 c5,10204,108644,chatMessage,False
43,5ef91ea2ce2f7f58fcd0ab89,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384610691.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,Pi,L,10.0,6,3,good a8 across to a11,22442,154283,chatMessage,False
44,5ef91eccce2f7f58fcd0ab8d,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384652010.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,L,11.0,0,3,good a3 up to f3,20286,20286,chatMessage,False
45,5ef91ef8ce2f7f58fcd0ab91,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384696202.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,L,11.0,2,3,a8 up to f8,28471,64481,chatMessage,False
46,5ef91f2bce2f7f58fcd0ab95,pilot2,4282-2568ede7-963d-4fee-ab15-b69e472ef360,1593384747828.0,3EQHHY4HQWS8DEPKJMJ0WRVGRNS5GH,C,L,11.0,4,3,good a9 to a11,22244,116109,chatMessage,False
0,5efa2c90ce2f7f58fcd0afda,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593453712273.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,vertical,horizontal,,0,practice,red block 1 tick to the left of the left red tick~~~  blue block in the middle or right red tick,102244,102244,chatMessage,True
1,5efa2cfece2f7f58fcd0afea,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593453822861.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,vertical,horizontal,,0,practice,R 3rd from left wall~~~  B 3rd and 4th from right wall,80602,80602,chatMessage,True
2,5efa2d3cce2f7f58fcd0aff2,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593453884655.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,Pi,0.0,0,0,B 2nd and 3rd from left wall,42969,42969,chatMessage,False
3,5efa2d53ce2f7f58fcd0aff6,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593453907284.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,Pi,0.0,2,0,B 4th and 5th from left wall,8643,65599,chatMessage,False
4,5efa2d78ce2f7f58fcd0affa,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593453944310.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,Pi,0.0,4,0,R on top of 1st B placed (2nd from left wall),25694,102620,chatMessage,False
5,5efa2d8ace2f7f58fcd0affd,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593453962488.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,Pi,0.0,6,0,R on top of last R placed,8251,120798,chatMessage,False
6,5efa2d98ce2f7f58fcd0b000,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593453976969.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,Pi,0.0,8,0,R 2nd from right wall,7801,135281,chatMessage,False
7,5efa2da7ce2f7f58fcd0b005,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593453991468.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,Pi,0.0,10,0,R 5th from right wall,5668,149781,chatMessage,False
8,5efa2dd9ce2f7f58fcd0b00f,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454041352.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,Pi,0.0,12,0,B on top of last R placed (4th and 5th from right wall),40566,199663,chatMessage,False
9,5efa2dfdce2f7f58fcd0b015,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454077302.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,Pi,0.0,14,0,B directly to the right of last B placed (2nd and 3rd from right wall),22915,235618,chatMessage,False
10,5efa2e27ce2f7f58fcd0b021,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454119250.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,C,Pi,1.0,0,0,R 3rd from left wall,25787,25787,chatMessage,False
11,5efa2e4ece2f7f58fcd0b02b,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454158182.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,C,Pi,1.0,2,0,skip a space above then place another R vertical from last R,32687,64722,chatMessage,False
12,5efa2e9cce2f7f58fcd0b036,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454236785.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,C,Pi,1.0,4,0,"R bottom block = 3 from left, 4 from bottom",44688,143324,chatMessage,False
13,5efa2f28ce2f7f58fcd0b056,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454376521.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,C,Pi,1.0,6,0,R 2nd from right wall,112995,283062,chatMessage,False
14,5efa2f3cce2f7f58fcd0b05a,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454396090.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,C,Pi,1.0,8,0,R 5th from right wall,8337,302631,chatMessage,False
15,5efa2f53ce2f7f58fcd0b062,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454419797.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,C,Pi,1.0,10,0,B on top of last R placed (4th and 5th from right wall),14718,326328,chatMessage,False
16,5efa2f71ce2f7f58fcd0b06c,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454449290.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,C,Pi,1.0,12,0,B next to last B placed (2nd and 3rd from right wall),17732,355830,chatMessage,False
17,5efa2faace2f7f58fcd0b080,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454506588.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,C,Pi,1.0,14,0,"B 6 up from bottom, 3rd and 4th from left wall",46678,413126,chatMessage,False
18,5efa2fd8ce2f7f58fcd0b08b,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454552342.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,C,Pi,1.0,16,0,B 3rd and 4th from left wall,23052,458880,chatMessage,False
19,5efa2ffdce2f7f58fcd0b094,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454589700.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,C,Pi,1.0,18,0,"R on top of last B, 3rd from left wall",17569,496240,chatMessage,False
20,5efa300fce2f7f58fcd0b09f,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454607801.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,C,Pi,1.0,20,0,B on top of last R 3rd and 4th from left wall,12534,514343,chatMessage,False
21,5efa302ace2f7f58fcd0b0a4,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454634282.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,C,2.0,0,0,B 2nd and 3rd from left wall,17182,17182,chatMessage,False
22,5efa303bce2f7f58fcd0b0ab,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454651479.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,C,2.0,2,0,B 4th and 5th from left wall,8933,34380,chatMessage,False
23,5efa3058ce2f7f58fcd0b0b2,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454680263.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,C,2.0,4,0,"R on top of 1st B, 2nd from left wall",12152,63164,chatMessage,False
24,5efa306cce2f7f58fcd0b0ba,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454700312.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,C,2.0,6,0,"R on top of last R, 2nd from left wall",12119,83214,chatMessage,False
25,5efa307ace2f7f58fcd0b0be,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454714626.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,C,2.0,8,0,B 3rd and 4th from right wall,8316,97529,chatMessage,False
26,5efa308bce2f7f58fcd0b0c2,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454731712.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,C,2.0,10,0,"R on top of last B, 4th from right wall",10119,114616,chatMessage,False
27,5efa309ace2f7f58fcd0b0c8,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454746528.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,C,2.0,12,0,"R on top of last R, 4th from right wall",7253,129431,chatMessage,False
28,5efa30adce2f7f58fcd0b0cd,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454765297.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,L,C,2.0,14,0,"B on top of last R, 3rd and 4th from right wall",11947,148195,chatMessage,False
29,5efa30c2ce2f7f58fcd0b0d2,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454786044.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,3.0,0,1,R 2nd from left wall,7878,7878,chatMessage,False
30,5efa30d3ce2f7f58fcd0b0d6,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454803551.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,3.0,2,1,"B on top of last R, 2nd and 3rd from left wall",11112,25387,chatMessage,False
31,5efa30f6ce2f7f58fcd0b0dc,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454838410.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,3.0,4,1,R 5th from left wall,28121,60245,chatMessage,False
32,5efa310bce2f7f58fcd0b0de,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454859476.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,3.0,6,1,"B on top of last R, 4th and 5th from left wall",11433,81311,chatMessage,False
33,5efa3121ce2f7f58fcd0b0e1,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454881808.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,3.0,8,1,B 3rd and 4th from right wall,10621,103642,chatMessage,False
34,5efa3134ce2f7f58fcd0b0e4,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454900380.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,3.0,10,1,"R on top of last B, 4th from right wall",11059,122216,chatMessage,False
35,5efa3144ce2f7f58fcd0b0e6,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454916556.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,3.0,12,1,"R on top of last R, 4th from right wall",9365,138392,chatMessage,False
36,5efa3155ce2f7f58fcd0b0ea,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454933388.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,C,3.0,14,1,"B on top of last R, 3rd and 4th from right wall",11930,155224,chatMessage,False
37,5efa316ace2f7f58fcd0b0f5,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454954249.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,L,4.0,0,1,R 2nd from left wall,8927,8927,chatMessage,False
38,5efa317bce2f7f58fcd0b0f8,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454971602.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,L,4.0,2,1,"B on top of last R, 2nd and 3rd from left wall",11551,26280,chatMessage,False
39,5efa3187ce2f7f58fcd0b0fa,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593454983096.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,L,4.0,4,1,R 5th from left wall,5351,37774,chatMessage,False
40,5efa3198ce2f7f58fcd0b101,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593455000894.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,L,4.0,6,1,"B on top of last R, 4th and 5th from left wall",10091,55573,chatMessage,False
41,5efa31a5ce2f7f58fcd0b103,pilot2,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1593455013899.0,3LJ7UR74RLDWRN26SLDLHJYZS8ON4H,Pi,L,4.0,8,1,B 2nd and 3rd from right wall,6116,68577,chatMessage,False
